t_ms,ax_g,ay_g,az_g,label
1437,0.350689,0.27572,0.923357,CW
1455,0.39162,0.213561,0.949831,CW
1472,0.426024,0.141032,0.997045,CW
1489,0.465735,0.045445,1.037183,CW
1506,0.4758,-0.067039,1.046699,CW
1526,0.429928,-0.134871,1.056093,CW
1543,0.366732,-0.175009,1.07238,CW
1561,0.294264,-0.200324,1.0736,CW
1578,0.21228,-0.206607,1.064999,CW
1596,0.124745,-0.196969,1.064572,CW
1613,0.019093,-0.157441,1.08946,CW
1630,-0.079788,-0.124928,1.093669,CW
1648,-0.15128,-0.081008,1.047736,CW
1665,-0.174521,-0.043737,0.961604,CW
1683,-0.158112,-0.012139,0.907131,CW
1700,-0.151707,0.049776,0.895968,CW
1718,-0.148779,0.119133,0.904813,CW
1735,-0.144448,0.178059,0.905057,CW
1753,-0.131699,0.214781,0.896761,CW
1770,-0.115168,0.252601,0.883097,CW
1787,-0.112789,0.306769,0.869128,CW
1805,-0.063623,0.341905,0.901336,CW
1822,0.007564,0.37942,0.988932,CW
1840,0.062891,0.381189,1.042551,CW
1857,0.13054,0.356423,1.047248,CW
1874,0.178364,0.321104,1.008452,CW
1891,0.195444,0.270779,0.953003,CW
1909,0.239852,0.19154,0.927444,CW
1926,0.33428,0.067771,0.97966,CW
1945,0.433649,-0.057523,0.993873,CW
1963,0.524417,-0.157807,1.020408,CW
1980,0.543388,-0.215513,1.056947,CW
1998,0.458781,-0.24644,1.090436,CW
2015,0.330803,-0.244488,1.090741,CW
2032,0.213744,-0.22448,1.070611,CW
2050,0.104676,-0.177144,1.064633,CW
2067,-0.019764,-0.119072,1.057313,CW
2085,-0.115473,-0.06466,1.061339,CW
2102,-0.168543,-0.010248,1.028948,CW
2120,-0.179523,0.026779,0.933056,CW
2137,-0.184281,0.080764,0.855525,CW
2155,-0.252296,0.161772,0.870043,CW
2172,-0.386252,0.2684,0.900543,CW
2189,-0.439627,0.32208,0.892247,CW
2207,-0.342576,0.332816,0.884927,CW
2224,-0.160796,0.346541,0.92964,CW
2242,0.015555,0.368745,0.999119,CW
2259,0.13176,0.378505,1.021872,CW
2276,0.194224,0.367952,1.014491,CW
2294,0.233264,0.361669,0.990396,CW
2311,0.303292,0.301889,0.981124,CW
2328,0.415532,0.205936,0.987224,CW
2348,0.545279,0.075884,1.054568,CW
2365,0.600972,-0.034465,1.145824,CW
2382,0.534604,-0.106445,1.16876,CW
2400,0.425963,-0.170068,1.124352,CW
2417,0.322568,-0.224968,1.081408,CW
2434,0.217892,-0.242841,1.075369,CW
2452,0.095831,-0.218868,1.085739,CW
2469,-0.055693,-0.167689,1.114348,CW
2487,-0.16958,-0.132797,1.093913,CW
2504,-0.210328,-0.104981,0.995032,CW
2522,-0.214476,-0.067588,0.878644,CW
2539,-0.210755,-0.007808,0.828807,CW
2557,-0.239303,0.084424,0.846497,CW
2574,-0.345321,0.197884,0.860588,CW
2592,-0.418521,0.293471,0.831308,CW
2609,-0.353373,0.320189,0.805261,CW
2626,-0.206607,0.363011,0.806664,CW
2644,-0.047397,0.422852,0.853329,CW
2661,0.129808,0.465125,0.984296,CW
2679,0.218136,0.502884,1.07848,CW
2696,0.269071,0.486963,1.05896,CW
2713,0.330864,0.440603,0.971852,CW
2730,0.40626,0.338916,0.97356,CW
2748,0.471103,0.211853,1.006012,CW
2767,0.552355,0.056303,1.03944,CW
2784,0.609024,-0.076189,1.079944,CW
2802,0.599691,-0.167811,1.110932,CW
2819,0.440664,-0.184952,1.124779,CW
2837,0.257664,-0.194163,1.129415,CW
2854,0.082228,-0.184464,1.116544,CW
2871,-0.056303,-0.170251,1.119716,CW
2889,-0.180255,-0.1281,1.143872,CW
2906,-0.296277,-0.08052,1.08336,CW
2924,-0.340136,-0.045628,0.964288,CW
2941,-0.279197,-0.021228,0.845887,CW
2959,-0.210633,0.036112,0.82594,CW
2976,-0.213439,0.118096,0.833016,CW
2994,-0.268949,0.182512,0.82472,CW
3011,-0.341661,0.265716,0.792268,CW
3029,-0.354227,0.335927,0.775188,CW
3046,-0.264984,0.412055,0.840519,CW
3063,-0.101992,0.46238,0.966301,CW
3081,0.056791,0.486475,1.075064,CW
3098,0.155428,0.484584,1.115385,CW
3115,0.221613,0.465857,1.07116,CW
3133,0.298656,0.420717,1.047309,CW
3150,0.384239,0.320555,1.04554,CW
3167,0.487939,0.19398,1.044076,CW
3187,0.594445,0.049288,1.101721,CW
3204,0.655628,-0.069967,1.145885,CW
3221,0.631228,-0.152683,1.102331,CW
3239,0.521245,-0.211548,1.051823,CW
3256,0.353556,-0.233264,1.048407,CW
3274,0.155123,-0.214476,1.066585,CW
3291,-0.01952,-0.162992,1.083604,CW
3309,-0.170129,-0.11224,1.055788,CW
3326,-0.311588,-0.05856,1.015528,CW
3344,-0.382104,-0.011529,0.949099,CW
3361,-0.359656,0.021777,0.924943,CW
3379,-0.362035,0.071553,0.874984,CW
3396,-0.383751,0.12322,0.85034,CW
3413,-0.449875,0.209596,0.847107,CW
3431,-0.4453,0.272243,0.852475,CW
3448,-0.366427,0.331108,0.861015,CW
3466,-0.233264,0.373991,0.897737,CW
3483,-0.085339,0.407236,0.950136,CW
3500,0.043432,0.441152,0.982161,CW
3518,0.156648,0.454084,0.980697,CW
3535,0.247416,0.436089,0.9516,CW
3552,0.3111,0.432124,0.970632,CW
3570,0.392291,0.404247,1.032303,CW
3587,0.537044,0.313052,1.073295,CW
3606,0.680272,0.169092,1.094767,CW
3624,0.744444,0.030744,1.084031,CW
3641,0.714676,-0.085949,1.066768,CW
3658,0.584319,-0.145485,1.028216,CW
3676,0.435296,-0.183244,1.042856,CW
3693,0.297253,-0.184647,1.079029,CW
3711,0.18056,-0.177815,1.084519,CW
3728,0.024339,-0.139385,1.062193,CW
3745,-0.118096,-0.108275,1.049444,CW
3763,-0.200019,-0.076616,0.997716,CW
3780,-0.254797,-0.029707,0.978623,CW
3798,-0.294752,0.012383,0.984113,CW
3815,-0.321653,0.056547,1.001681,CW
3833,-0.404064,0.1159,0.926041,CW
3850,-0.4514,0.147437,0.842044,CW
3867,-0.419436,0.171593,0.813252,CW
3885,-0.362584,0.214171,0.831247,CW
3902,-0.297253,0.268888,0.872544,CW
3920,-0.21594,0.342759,0.922015,CW
3937,-0.090951,0.392108,0.96136,CW
3954,0.056181,0.417911,0.989237,CW
3972,0.201483,0.417728,1.011868,CW
3989,0.299815,0.418033,0.985455,CW
4006,0.379908,0.401441,0.970388,CW
4026,0.434137,0.383751,0.986553,CW
4043,0.510631,0.297192,1.047736,CW
4060,0.577609,0.205631,1.063108,CW
4078,0.633668,0.081557,1.061156,CW
4095,0.660691,-0.047641,1.056032,CW
4112,0.613172,-0.142435,1.018944,CW
4130,0.502579,-0.193248,1.016321,CW
4147,0.36844,-0.211548,1.05286,CW
4165,0.217648,-0.200263,1.101355,CW
4182,0.036661,-0.152988,1.131672,CW
4199,-0.141276,-0.102968,1.088728,CW
4217,-0.273951,-0.064233,0.965447,CW
4234,-0.336476,-0.024888,0.913109,CW
4252,-0.399611,0.033489,0.976427,CW
4269,-0.44896,0.087352,0.942389,CW
4287,-0.459513,0.121268,0.857172,CW
4304,-0.43554,0.169519,0.784948,CW
4322,-0.393816,0.232776,0.802455,CW
4339,-0.339404,0.309636,0.870043,CW
4356,-0.208376,0.373991,0.964044,CW
4374,-0.058987,0.418521,1.003084,CW
4391,0.085644,0.458232,1.044564,CW
4409,0.250161,0.460123,1.0431,CW
4428,0.405101,0.408273,1.034072,CW
4445,0.478179,0.353556,1.018029,CW
4463,0.509289,0.251259,1.000888,CW
4480,0.558516,0.165981,1.015284,CW
4497,0.634339,0.04636,1.066768,CW
4514,0.656055,-0.06222,1.07848,CW
4532,0.597068,-0.14396,1.053104,CW
4549,0.475373,-0.191845,1.042673,CW
4567,0.345077,-0.213012,1.036756,CW
4584,0.229665,-0.196969,1.058716,CW
4601,0.087535,-0.151585,1.122217,CW
4619,-0.086132,-0.087657,1.130452,CW
4636,-0.249368,-0.029097,1.07482,CW
4654,-0.333792,0.006344,0.989481,CW
4671,-0.335683,0.045628,0.896883,CW
4689,-0.303841,0.09394,0.862784,CW
4706,-0.365085,0.178059,0.841007,CW
4723,-0.439871,0.266692,0.796172,CW
4741,-0.463539,0.345748,0.783057,CW
4758,-0.375516,0.405955,0.833077,CW
4776,-0.183244,0.451827,0.919392,CW
4793,0.032147,0.479948,0.996252,CW
4812,0.168177,0.500932,1.035597,CW
4830,0.211975,0.493429,0.968741,CW
4847,0.273341,0.449875,0.893284,CW
4864,0.376736,0.387655,0.887855,CW
4882,0.497699,0.278404,0.91866,CW
4899,0.625616,0.144143,0.971852,CW
4916,0.745725,-0.017812,1.040416,CW
4934,0.760548,-0.138531,1.076833,CW
4951,0.668499,-0.226493,1.056459,CW
4969,0.511485,-0.266204,1.045601,CW
4986,0.322385,-0.264557,1.082933,CW
5003,0.125904,-0.226981,1.128073,CW
5021,-0.093757,-0.148291,1.180228,CW
5038,-0.281881,-0.085888,1.195295,CW
5056,-0.389241,-0.046604,1.1224,CW
5073,-0.393145,-0.010309,1.054141,CW
5091,-0.312991,0.021228,1.028277,CW
5108,-0.259799,0.056364,0.941047,CW
5126,-0.217465,0.099796,0.865224,CW
5143,-0.22936,0.161833,0.866261,CW
5160,-0.296033,0.239303,0.843752,CW
5178,-0.304695,0.284504,0.771284,CW
5195,-0.239364,0.35868,0.740723,CW
5213,-0.098881,0.424133,0.825269,CW
5232,0.069357,0.467321,0.942267,CW
5249,0.175253,0.50142,1.005829,CW
5267,0.260775,0.508191,1.01504,CW
5284,0.367464,0.492331,1.02236,CW
5301,0.440664,0.46238,1.057984,CW
5319,0.500444,0.384788,1.104527,CW
5336,0.552477,0.286456,1.159183,CW
5353,0.639524,0.135481,1.145092,CW
5371,0.704367,-0.040748,1.069513,CW
5388,0.66368,-0.167933,1.052128,CW
5405,0.510448,-0.239425,1.067805,CW
5423,0.341783,-0.289872,1.072807,CW
5440,0.187148,-0.303109,1.027057,CW
5458,0.079727,-0.298656,1.056764,CW
5475,-0.048495,-0.253516,1.119472,CW
5493,-0.231556,-0.185196,1.07238,CW
5510,-0.363316,-0.118096,1.051945,CW
5528,-0.397659,-0.054412,0.97478,CW
5545,-0.424865,-0.008967,0.907436,CW
5563,-0.479399,0.067832,0.863272,CW
5580,-0.508984,0.128588,0.828868,CW
5597,-0.459208,0.18666,0.802272,CW
5615,-0.3355,0.235948,0.800564,CW
5632,-0.203557,0.30256,0.856867,CW
5652,-0.042944,0.350689,0.926163,CW
5669,0.099796,0.392291,0.966484,CW
5686,0.198433,0.414251,0.947696,CW
5704,0.270596,0.432063,0.944036,CW
5721,0.344772,0.441152,0.927261,CW
5738,0.438468,0.423584,0.941657,CW
5756,0.493673,0.404003,0.979721,CW
5773,0.521367,0.339831,1.002352,CW
5790,0.576511,0.259067,1.008452,CW
5808,0.653859,0.129015,1.019005,CW
5825,0.703452,-0.022692,1.044991,CW
5842,0.643672,-0.140056,1.037,CW
5860,0.495808,-0.198677,1.047553,CW
5877,0.343003,-0.227408,1.065365,CW
5894,0.194041,-0.25254,1.074759,CW
5912,0.066368,-0.253333,1.08946,CW
5931,-0.072285,-0.218136,1.126548,CW
5949,-0.23302,-0.160796,1.147105,CW
5966,-0.340868,-0.123403,1.078785,CW
5984,-0.349835,-0.097417,1.015284,CW
6001,-0.279441,-0.088511,0.948428,CW
6017,-0.220088,-0.058072,0.889929,CW
6034,-0.286944,0.028365,0.896212,CW
6054,-0.40748,0.10492,0.889441,CW
6071,-0.451461,0.156892,0.79788,CW
6089,-0.39406,0.207156,0.724192,CW
6106,-0.246135,0.261324,0.768783,CW
6123,-0.081557,0.317017,0.900665,CW
6141,0.0427,0.384544,1.002901,CW
6158,0.128832,0.416691,1.007415,CW
6175,0.182695,0.441884,0.969717,CW
6193,0.273768,0.441823,0.933544,CW
6210,0.43432,0.411872,0.984845,CW
6227,0.629276,0.324276,1.105076,CW
6245,0.765367,0.184708,1.158024,CW
6262,0.835456,0.049593,1.138443,CW
6279,0.832528,-0.06222,1.095377,CW
6297,0.743712,-0.148108,1.038647,CW
6314,0.562908,-0.195688,1.007659,CW
6331,0.385581,-0.214964,1.012356,CW
6351,0.206424,-0.184464,1.064389,CW
6368,0.013115,-0.13054,1.122461,CW
6386,-0.178913,-0.095221,1.079212,CW
6403,-0.2928,-0.048556,1.055788,CW
6421,-0.329888,-0.00976,1.035597,CW
6438,-0.353007,0.002928,0.94916,CW
6456,-0.372588,0.047092,0.897676,CW
6473,-0.412543,0.097661,0.920551,CW
6490,-0.476715,0.162931,0.925065,CW
6508,-0.471957,0.209779,0.912743,CW
6525,-0.410103,0.25376,0.873703,CW
6543,-0.322324,0.291092,0.820328,CW
6560,-0.15372,0.348676,0.848327,CW
6577,0.077836,0.396012,0.953125,CW
6595,0.283528,0.419131,1.048224,CW
6612,0.375211,0.436272,1.073295,CW
6629,0.41724,0.404735,0.98332,CW
6647,0.490623,0.355813,0.945744,CW
6664,0.598593,0.246684,0.966972,CW
6681,0.683932,0.126941,0.995093,CW
6699,0.749385,-0.00488,1.014796,CW
6716,0.763659,-0.133956,1.028948,CW
6736,0.672281,-0.211853,0.992531,CW
6753,0.523929,-0.261873,0.991799,CW
6770,0.335683,-0.265899,0.994544,CW
6788,0.159759,-0.243268,1.041697,CW
6805,-0.022265,-0.183732,1.115019,CW
6823,-0.215391,-0.1098,1.120997,CW
6840,-0.360449,-0.058743,1.027057,CW
6858,-0.365329,-0.040321,1.017968,CW
6875,-0.352824,-0.003416,0.990152,CW
6893,-0.354105,0.047092,0.959896,CW
6910,-0.408212,0.10492,0.945744,CW
6927,-0.439261,0.163785,0.901519,CW
6945,-0.372527,0.195444,0.842288,CW
6962,-0.228323,0.2318,0.844484,CW
6980,-0.096136,0.279624,0.876204,CW
6997,0.026108,0.335988,0.923967,CW
7014,0.131821,0.384605,0.941596,CW
7032,0.205021,0.43066,0.973316,CW
7049,0.260104,0.452925,0.976671,CW
7066,0.316956,0.461404,0.992592,CW
7084,0.364292,0.465979,1.002901,CW
7101,0.394853,0.467443,1.029131,CW
7118,0.414068,0.417484,1.030168,CW
7138,0.455548,0.298229,1.022116,CW
7155,0.520208,0.169824,1.034987,CW
7172,0.563884,0.018605,1.024556,CW
7190,0.559004,-0.124013,0.997655,CW
7207,0.534848,-0.24644,1.009123,CW
7224,0.471652,-0.322812,1.08092,CW
7242,0.377895,-0.351177,1.073417,CW
7259,0.24156,-0.335805,1.045296,CW
7277,0.044835,-0.278465,1.071099,CW
7294,-0.173545,-0.189893,1.08092,CW
7312,-0.364597,-0.077104,1.068232,CW
7329,-0.416264,-0.018117,0.998936,CW
7347,-0.412299,0.041907,0.890295,CW
7364,-0.385276,0.113704,0.900299,CW
7381,-0.421388,0.2196,0.992287,CW
7399,-0.474153,0.304024,1.036939,CW
7416,-0.453596,0.355691,0.969656,CW
7434,-0.293776,0.366732,0.926712,CW
7451,-0.110227,0.387716,0.900848,CW
7468,0.057889,0.409981,0.8845,CW
7486,0.210877,0.426451,0.936777,CW
7503,0.279929,0.464759,0.956053,CW
7520,0.336537,0.4514,0.849547,CW
7540,0.406992,0.418948,0.772504,CW
7557,0.47946,0.367464,0.761585,CW
7574,0.568459,0.3172,0.898164,CW
7592,0.674416,0.263215,1.09312,CW
7609,0.703025,0.172935,1.130513,CW
7626,0.709613,0.051728,1.107699,CW
7644,0.676551,-0.062403,1.114592,CW
7661,0.554368,-0.138165,1.120021,CW
7678,0.393877,-0.182329,1.111664,CW
7696,0.21838,-0.171959,1.153327,CW
7713,0.047824,-0.143472,1.209264,CW
7731,-0.120963,-0.114985,1.221952,CW
7748,-0.225395,-0.1037,1.144665,CW
7766,-0.273951,-0.073932,1.051884,CW
7783,-0.239059,-0.057035,1.014613,CW
7801,-0.223504,-0.022753,0.951661,CW
7818,-0.243512,0.029036,0.903105,CW
7835,-0.304024,0.091073,0.864248,CW
7853,-0.354105,0.159881,0.83326,CW
7870,-0.323788,0.216428,0.797148,CW
7888,-0.267119,0.267607,0.760304,CW
7905,-0.194651,0.320189,0.778665,CW
7922,-0.091683,0.380884,0.864492,CW
7940,0.022204,0.432673,0.92598,CW
7959,0.135908,0.442372,0.934276,CW
7977,0.21228,0.475129,0.93452,CW
7994,0.275171,0.476715,0.884805,CW
8011,0.38064,0.437919,0.850401,CW
8029,0.511607,0.393145,0.906765,CW
8046,0.580903,0.315797,0.945012,CW
8063,0.623115,0.231617,0.974597,CW
8080,0.681797,0.136701,1.041697,CW
8098,0.699487,0.021289,1.057923,CW
8115,0.655079,-0.087352,1.044869,CW
8132,0.524417,-0.152744,1.0675,CW
8150,0.35014,-0.171349,1.075796,CW
8167,0.182573,-0.166957,1.107028,CW
8185,0.025437,-0.149572,1.184559,CW
8202,-0.146827,-0.126575,1.172176,CW
8220,-0.26962,-0.098393,1.195112,CW
8237,-0.340319,-0.060268,1.078785,CW
8255,-0.380335,-0.027023,0.986492,CW
8272,-0.376248,-0.007503,0.896944,CW
8290,-0.357948,0.039223,0.892796,CW
8307,-0.387472,0.113948,0.923784,CW
8324,-0.430599,0.184525,0.905972,CW
8342,-0.409188,0.236436,0.860344,CW
8361,-0.318664,0.284504,0.840275,CW
8379,-0.199287,0.353739,0.881267,CW
8396,-0.080276,0.433344,0.942267,CW
8414,0.048739,0.465979,0.9699,CW
8431,0.168116,0.518988,1.035048,CW
8448,0.287981,0.502945,1.017968,CW
8465,0.400404,0.477447,0.941535,CW
8483,0.461343,0.447435,0.912255,CW
8500,0.488427,0.363804,0.945561,CW
8517,0.527345,0.290848,0.953308,CW
8535,0.601155,0.190747,0.968985,CW
8552,0.665327,0.073749,0.984723,CW
8569,0.677283,-0.038125,0.989176,CW
8587,0.620065,-0.11956,1.021933,CW
8604,0.529968,-0.158417,1.081957,CW
8622,0.393572,-0.162504,1.122156,CW
8641,0.249612,-0.151463,1.151192,CW
8658,0.091744,-0.110044,1.207007,CW
8676,-0.064843,-0.079117,1.248731,CW
8693,-0.200141,-0.052216,1.165344,CW
8711,-0.27938,-0.038369,1.06994,CW
8728,-0.347273,-0.01098,0.961604,CW
8746,-0.380152,0.025376,0.89914,CW
8763,-0.401441,0.055876,0.853756,CW
8781,-0.38308,0.099735,0.836676,CW
8798,-0.377712,0.166164,0.8296,CW
8815,-0.356789,0.219905,0.81008,CW
8833,-0.338245,0.291397,0.817583,CW
8850,-0.226188,0.33672,0.86742,CW
8868,-0.072285,0.378261,0.903044,CW
8885,0.075396,0.4209,0.903471,CW
8902,0.202764,0.443165,0.971547,CW
8920,0.273524,0.478911,1.055239,CW
8937,0.371856,0.442616,1.025288,CW
8954,0.485011,0.414983,0.986004,CW
8972,0.572485,0.366488,1.004121,CW
8989,0.625128,0.302072,1.041392,CW
9006,0.679784,0.193248,1.067012,CW
9026,0.704489,0.056608,1.063596,CW
9043,0.662216,-0.039772,1.023824,CW
9060,0.557723,-0.12322,0.996984,CW
9078,0.427244,-0.188429,1.021445,CW
9095,0.255956,-0.211792,1.024983,CW
9113,0.088633,-0.207339,1.061644,CW
9130,-0.075884,-0.16592,1.146373,CW
9147,-0.240889,-0.120231,1.131489,CW
9165,-0.328485,-0.074847,1.075369,CW
9182,-0.322629,-0.063745,1.018639,CW
9200,-0.313845,-0.039284,0.916891,CW
9217,-0.286029,-0.011285,0.88816,CW
9235,-0.277428,0.052033,0.888648,CW
9252,-0.308416,0.139629,0.875228,CW
9270,-0.350384,0.223016,0.850096,CW
9287,-0.312808,0.282857,0.837408,CW
9305,-0.201849,0.33306,0.851377,CW
9322,-0.054412,0.39284,0.890417,CW
9339,0.120536,0.43188,0.959896,CW
9357,0.248941,0.445605,1.0248,CW
9374,0.309636,0.491843,1.035536,CW
9391,0.354105,0.468541,0.982527,CW
9409,0.41114,0.420107,0.932385,CW
9426,0.45506,0.375516,0.943487,CW
9443,0.481351,0.289628,0.978196,CW
9463,0.515084,0.20496,1.0004,CW
9480,0.562115,0.098027,1.011624,CW
9497,0.588589,-0.020008,1.010892,CW
9515,0.545767,-0.115107,0.99186,CW
9532,0.460733,-0.173301,1.017541,CW
9549,0.318176,-0.191967,1.057008,CW
9567,0.156709,-0.173423,1.108736,CW
9584,-0.007503,-0.130479,1.169736,CW
9602,-0.18666,-0.086437,1.181143,CW
9619,-0.309331,-0.06954,1.15534,CW
9637,-0.386435,-0.039772,1.046516,CW
9654,-0.401929,-0.013176,0.94062,CW
9672,-0.363743,0.014579,0.898408,CW
9689,-0.325191,0.055571,0.897432,CW
9707,-0.323361,0.103029,0.899628,CW
9724,-0.344711,0.1708,0.901824,CW
9741,-0.324276,0.227652,0.850401,CW
9759,-0.23058,0.282369,0.820084,CW
9776,-0.085827,0.338489,0.879559,CW
9794,0.072712,0.389424,0.975573,CW
9811,0.211975,0.412909,1.035048,CW
9828,0.292312,0.439383,1.048712,CW
9846,0.322629,0.445056,0.976549,CW
9863,0.376004,0.424987,0.92964,CW
9882,0.455365,0.394731,0.933849,CW
9900,0.549915,0.299632,0.967704,CW
9917,0.61732,0.192272,0.988688,CW
9934,0.663497,0.08418,0.978867,CW
9951,0.699548,-0.031232,0.972096,CW
9969,0.650321,-0.108763,0.961177,CW
9986,0.53924,-0.151097,0.983808,CW
10004,0.389363,-0.161345,1.026935,CW
10021,0.210328,-0.152988,1.079944,CW
10039,0.038125,-0.13298,1.126731,CW
10056,-0.124684,-0.101199,1.146312,CW
10074,-0.269681,-0.069235,1.112884,CW
10091,-0.329217,-0.055388,1.055849,CW
10109,-0.305549,-0.0488,1.025044,CW
10127,-0.29768,-0.028121,0.954101,CW
10144,-0.33306,0.025681,0.907436,CW
10162,-0.375699,0.083692,0.883341,CW
10179,-0.357033,0.137555,0.853268,CW
10197,-0.286456,0.192272,0.847229,CW
10214,-0.219417,0.257481,0.860405,CW
10232,-0.13298,0.315004,0.900177,CW
10249,-0.026169,0.371612,0.931653,CW
10267,0.080764,0.408212,0.953064,CW
10284,0.18666,0.423584,0.972645,CW
10302,0.2928,0.427976,0.969839,CW
10319,0.391132,0.413092,0.937753,CW
10336,0.463112,0.396927,0.952027,CW
10354,0.517524,0.366427,0.967033,CW
10371,0.559065,0.30622,0.977159,CW
10389,0.605547,0.223748,0.998265,CW
10406,0.621224,0.135908,1.030656,CW
10423,0.587369,0.067405,1.04066,CW
10441,0.519293,-0.013237,1.042124,CW
10458,0.424804,-0.091988,1.0492,CW
10476,0.310185,-0.13786,1.047431,CW
